#{"t_start": 1763327215.4783542, "env_id": "GridWorldMoving-v0"}
r,l,t
-37.0,24,660.523951
8.0,9,660.53095
8.0,9,660.537945
-67.0,34,660.562483
11.0,8,660.568487
23.0,4,660.571488
-34.0,23,660.589249
32.0,1,660.589249
17.0,6,660.594251
-25.0,20,660.609542
-28.0,21,660.624671
23.0,4,660.627671
5.0,10,660.635674
29.0,2,660.636669
23.0,4,660.639892
-76.0,37,660.669625
17.0,6,660.674727
26.0,3,660.676747
-97.0,44,660.815538
20.0,5,660.818537
-28.0,21,660.835037
-19.0,18,660.847708
-79.0,38,660.879456
-37.0,24,660.901525
-16.0,17,660.917336
29.0,2,660.92017
8.0,9,660.928235
5.0,10,660.936894
-106.0,47,660.980798
-64.0,33,661.106148
-76.0,37,661.134681
29.0,2,661.136683
20.0,5,661.140692
-49.0,28,661.161734
29.0,2,661.164188
23.0,4,661.167188
-199.0,78,661.226113
32.0,1,661.226113
8.0,9,661.232127
29.0,2,661.233127
8.0,9,661.239234
23.0,4,661.242242
-1.0,12,661.251233
-52.0,29,661.271872
20.0,5,661.275885
-4.0,13,661.285405
-16.0,17,661.387602
29.0,2,661.38911
8.0,9,661.395618
14.0,7,661.400617
32.0,1,661.401617
-82.0,39,661.432513
8.0,9,661.439512
-4.0,13,661.450018
-7.0,14,661.460396
8.0,9,661.467422
14.0,7,661.472421
-16.0,17,661.48393
-46.0,27,661.504104
-57.0,29,661.525101
-13.0,16,661.536101
-61.0,32,661.559097
-28.0,21,661.660636
-52.0,29,661.681247
23.0,4,661.684247
-34.0,23,661.700244
23.0,4,661.703244
11.0,8,661.709243
-85.0,40,661.739782
17.0,6,661.744176
23.0,4,661.747176
-55.0,30,661.769179
-22.0,19,661.783688
-1.0,12,661.791687
-43.0,26,661.810824
32.0,1,661.810824
17.0,6,661.815824
-10.0,15,661.825995
17.0,6,661.830994
29.0,2,661.831994
14.0,7,661.837424
-1.0,12,661.935515
8.0,9,661.941516
-22.0,19,661.955516
23.0,4,661.958514
26.0,3,661.961514
-13.0,16,661.97252
8.0,9,661.979358
-25.0,20,661.99387
17.0,6,661.997872
20.0,5,662.001867
-40.0,25,662.020654
11.0,8,662.02619
26.0,3,662.028186
-13.0,16,662.040196
-40.0,25,662.058467
2.0,11,662.066585
-100.0,45,662.099787
5.0,10,662.106843
5.0,10,662.113991
5.0,10,662.203954
-19.0,18,662.214953
29.0,2,662.215954
-43.0,26,662.232202
29.0,2,662.233202
23.0,4,662.236202
20.0,5,662.239202
-16.0,17,662.250204
8.0,9,662.255199
14.0,7,662.260199
32.0,1,662.260199
5.0,10,662.266369
11.0,8,662.271829
-4.0,13,662.27983
29.0,2,662.281344
29.0,2,662.282343
20.0,5,662.286349
-127.0,54,662.32659
-16.0,17,662.338588
32.0,1,662.339588
-82.0,39,662.370076
32.0,1,662.371085
11.0,8,662.378085
26.0,3,662.380085
29.0,2,662.469411
14.0,7,662.47541
-19.0,18,662.489663
11.0,8,662.495657
-4.0,13,662.504991
23.0,4,662.508991
14.0,7,662.51399
20.0,5,662.516989
20.0,5,662.521003
14.0,7,662.526003
20.0,5,662.530003
11.0,8,662.53611
8.0,9,662.542125
-4.0,13,662.552132
-1.0,12,662.561581
-184.0,73,662.616241
5.0,10,662.623823
-1.0,12,662.631834
-124.0,53,662.768567
-94.0,43,662.801361
-10.0,15,662.813539
11.0,8,662.819568
-37.0,24,662.838573
-16.0,17,662.851576
-22.0,19,662.865852
26.0,3,662.868856
-75.0,35,662.895394
5.0,10,662.903435
32.0,1,662.904431
5.0,10,662.91243
-58.0,31,662.935872
-40.0,25,662.956098
-46.0,27,663.081884
12.0,6,663.086891
-46.0,27,663.108665
20.0,5,663.113665
32.0,1,663.114666
-61.0,32,663.140157
-25.0,20,663.156651
32.0,1,663.157711
11.0,8,663.164663
8.0,9,663.171017
32.0,1,663.172017
17.0,6,663.177386
-1.0,12,663.186569
32.0,1,663.187582
26.0,3,663.189758
29.0,2,663.19187
-46.0,27,663.213628
2.0,11,663.225914
14.0,7,663.232556
29.0,2,663.234555
29.0,2,663.236555
-1.0,12,663.246738
-7.0,14,663.257463
-13.0,16,663.268493
-1.0,12,663.371677
2.0,11,663.379673
32.0,1,663.379673
26.0,3,663.382693
29.0,2,663.383692
29.0,2,663.385695
-124.0,53,663.423634
-4.0,13,663.433632
2.0,11,663.441652
20.0,5,663.445179
14.0,7,663.450716
-76.0,37,663.477826
29.0,2,663.478826
17.0,6,663.483335
-85.0,40,663.512331
-61.0,32,663.535328
-58.0,31,663.645284
32.0,1,663.646286
-145.0,60,663.691115
29.0,2,663.69241
23.0,4,663.695411
-58.0,31,663.717408
5.0,10,663.724838
-112.0,49,663.762616
-48.0,26,663.782137
-94.0,43,663.814376
-40.0,25,663.926214
32.0,1,663.927225
32.0,1,663.927225
29.0,2,663.929224
-10.0,15,663.940405
17.0,6,663.945405
-49.0,28,663.966432
-70.0,35,663.992674
-40.0,25,664.012429
-19.0,18,664.025527
-100.0,45,664.057859
17.0,6,664.062884
32.0,1,664.063882
-46.0,27,664.082953
32.0,1,664.083954
-157.0,64,664.219464
11.0,8,664.225462
23.0,4,664.228462
-16.0,17,664.241984
20.0,5,664.244994
26.0,3,664.247995
5.0,10,664.25439
23.0,4,664.258401
-136.0,57,664.299656
26.0,3,664.301112
8.0,9,664.308155
14.0,7,664.313155
17.0,6,664.317159
-34.0,23,664.333813
-4.0,13,664.343825
32.0,1,664.343825
-70.0,35,664.37029
11.0,8,664.376288
5.0,10,664.382821
-28.0,21,664.498767
-73.0,36,664.527367
32.0,1,664.527367
26.0,3,664.530368
-10.0,15,664.544417
14.0,7,664.550709
8.0,9,664.557904
-72.0,34,664.583043
-13.0,16,664.595982
32.0,1,664.596982
-13.0,16,664.60919
-58.0,31,664.631019
14.0,7,664.636555
8.0,9,664.642701
-130.0,55,664.682689
29.0,2,664.68516
-91.0,42,664.806184
-4.0,13,664.816457
29.0,2,664.817459
-109.0,48,664.852946
17.0,6,664.856945
-136.0,57,664.903959
-34.0,23,664.922199
-97.0,44,664.953236
-13.0,16,664.96472
-151.0,62,665.097709
17.0,6,665.101708
29.0,2,665.103708
-19.0,18,665.11671
-127.0,54,665.156771
26.0,3,665.158773
14.0,7,665.163899
5.0,10,665.171907
-34.0,23,665.18857
5.0,10,665.196284
5.0,10,665.204075
17.0,6,665.208646
26.0,3,665.210711
-7.0,14,665.221152
-16.0,17,665.234597
-31.0,22,665.348518
11.0,8,665.356568
23.0,4,665.359935
-34.0,23,665.375387
-94.0,43,665.407765
-43.0,26,665.424204
-13.0,16,665.434329
14.0,7,665.439334
-4.0,13,665.447333
8.0,9,665.453348
-37.0,24,665.468739
-10.0,15,665.479738
-64.0,33,665.505461
8.0,9,665.51246
-1.0,12,665.520458
-7.0,14,665.621673
26.0,3,665.623674
-55.0,30,665.644819
-22.0,19,665.658818
-118.0,51,665.694336
-61.0,32,665.717519
-55.0,30,665.739029
23.0,4,665.742029
-61.0,32,665.765026
29.0,2,665.766406
-64.0,33,665.789933
-40.0,25,665.897096
-1.0,12,665.906098
20.0,5,665.910094
-67.0,34,665.934285
32.0,1,665.935285
-37.0,24,665.952282
17.0,6,665.956282
32.0,1,665.957282
32.0,1,665.958282
8.0,9,665.965282
8.0,9,665.972018
-16.0,17,665.984555
14.0,7,665.989563
2.0,11,665.997561
-76.0,37,666.026557
-7.0,14,666.036556
-67.0,34,666.060553
26.0,3,666.062554
14.0,7,666.067552
-22.0,19,666.178339
-13.0,16,666.191847
17.0,6,666.19615
-34.0,23,666.213647
2.0,11,666.221827
-4.0,13,666.231059
-73.0,36,666.256719
8.0,9,666.263718
-1.0,12,666.272879
29.0,2,666.273874
2.0,11,666.281878
-37.0,24,666.299593
29.0,2,666.300593
5.0,10,666.307592
23.0,4,666.310592
11.0,8,666.316591
-73.0,36,666.342602
-1.0,12,666.350602
14.0,7,666.355601
29.0,2,666.357601
-22.0,19,666.459594
-49.0,28,666.480023
17.0,6,666.48476
14.0,7,666.489182
-49.0,28,666.509121
29.0,2,666.511124
26.0,3,666.513335
29.0,2,666.515104
32.0,1,666.516112
26.0,3,666.518114
29.0,2,666.520113
-52.0,29,666.541424
-31.0,22,666.557431
14.0,7,666.562435
8.0,9,666.569835
-58.0,31,666.591846
-49.0,28,666.612091
5.0,10,666.619101
2.0,11,666.626418
26.0,3,666.629419
-16.0,17,666.73041
-124.0,53,666.76983
5.0,10,666.777871
-16.0,17,666.790679
29.0,2,666.792678
-121.0,52,666.831328
-4.0,13,666.841338
20.0,5,666.844339
-40.0,25,666.863559
8.0,9,666.869925
14.0,7,666.87511
-19.0,18,666.888396
-27.0,19,666.911294
-52.0,29,667.021307
-13.0,16,667.033158
20.0,5,667.036156
-46.0,27,667.056153
8.0,9,667.062493
-28.0,21,667.077496
29.0,2,667.078511
8.0,9,667.085029
11.0,8,667.091028
-61.0,32,667.113587
-22.0,19,667.127585
5.0,10,667.134586
-4.0,13,667.143583
-19.0,18,667.156592
23.0,4,667.159591
-34.0,23,667.175595
-148.0,61,667.308022
-73.0,36,667.3336
17.0,6,667.338594
5.0,10,667.346098
26.0,3,667.348536
-4.0,13,667.357847
-76.0,37,667.385765
-22.0,19,667.399764
-4.0,13,667.409774
29.0,2,667.410774
26.0,3,667.412774
-13.0,16,667.424776
20.0,5,667.428786
-28.0,21,667.446773
-103.0,46,667.491932
2.0,11,667.616178
-52.0,29,667.639006
17.0,6,667.643033
32.0,1,667.643033
-4.0,13,667.653612
20.0,5,667.657619
14.0,7,667.662623
-76.0,37,667.69086
20.0,5,667.694519
-31.0,22,667.711645
8.0,9,667.719644
-45.0,25,667.738371
-4.0,13,667.748374
8.0,9,667.754856
11.0,8,667.760867
14.0,7,667.766143
-85.0,40,667.795279
29.0,2,667.796281
-37.0,24,667.900701
-64.0,33,667.925173
-10.0,15,667.936809
32.0,1,667.936809
26.0,3,667.939808
32.0,1,667.939808
-58.0,31,667.963098
32.0,1,667.963098
-37.0,24,667.981654
-172.0,69,668.031254
-64.0,33,668.054628
11.0,8,668.060637
-70.0,35,668.186071
-49.0,28,668.20876
5.0,10,668.216874
29.0,2,668.218873
-70.0,35,668.245975
14.0,7,668.251973
-151.0,62,668.297441
-7.0,14,668.307449
5.0,10,668.315448
-7.0,14,668.325446
-7.0,14,668.335782
-40.0,25,668.353646
26.0,3,668.355646
-37.0,24,668.464664
-1.0,12,668.472943
-67.0,34,668.498408
20.0,5,668.502593
-19.0,18,668.516286
32.0,1,668.517284
-13.0,16,668.531426
-40.0,25,668.550865
-43.0,26,668.571259
11.0,8,668.577268
23.0,4,668.579273
17.0,6,668.584891
11.0,8,668.591656
26.0,3,668.593656
-4.0,13,668.604132
26.0,3,668.606132
-19.0,18,668.620582
-136.0,57,668.76977
-31.0,22,668.786935
14.0,7,668.792365
-22.0,19,668.805406
5.0,10,668.813772
-67.0,34,668.839209
-165.0,65,668.88684
8.0,9,668.893839
-4.0,13,668.903975
8.0,9,668.910974
-1.0,12,668.920444
-13.0,16,668.932999
17.0,6,668.937997
14.0,7,668.942996
-46.0,27,669.059855
32.0,1,669.060865
26.0,3,669.063254
17.0,6,669.068266
-43.0,26,669.08812
-232.0,89,669.152814
-13.0,16,669.164146
20.0,5,669.168178
29.0,2,669.170178
-100.0,45,669.20269
5.0,10,669.209688
23.0,4,669.21269
-28.0,21,669.227887
20.0,5,669.231885
14.0,7,669.236885
17.0,6,669.240884
11.0,8,669.327954
-52.0,29,669.345949
32.0,1,669.34695
2.0,11,669.353952
20.0,5,669.357948
-7.0,14,669.367946
32.0,1,669.368946
-34.0,23,669.385457
-46.0,27,669.404887
-37.0,24,669.422226
8.0,9,669.42923
14.0,7,669.434225
-25.0,20,669.448473
5.0,10,669.456481
-73.0,36,669.481626
26.0,3,669.484623
20.0,5,669.488134
5.0,10,669.495136
-64.0,33,669.610929
23.0,4,669.613938
-19.0,18,669.627363
-4.0,13,669.636362
-13.0,16,669.64736
-13.0,16,669.659387
17.0,6,669.663385
-61.0,32,669.686796
-103.0,46,669.721849
-10.0,15,669.733619
32.0,1,669.734727
8.0,9,669.742833
-67.0,34,669.769956
-25.0,20,669.78523
-52.0,29,669.896476
14.0,7,669.901474
-106.0,47,669.935169
29.0,2,669.937169
-4.0,13,669.946167
29.0,2,669.948167
-55.0,30,669.969778
2.0,11,669.977782
-31.0,22,669.993541
-34.0,23,670.009538
29.0,2,670.01154
-7.0,14,670.021537
32.0,1,670.022537
-61.0,32,670.045534
-16.0,17,670.057532
-49.0,28,670.167088
20.0,5,670.170091
-1.0,12,670.179091
-55.0,30,670.2006
-40.0,25,670.218356
-64.0,33,670.24224
-19.0,18,670.255248
32.0,1,670.256248
-1.0,12,670.265766
-102.0,44,670.297479
29.0,2,670.29948
-61.0,32,670.322778
11.0,8,670.328779
8.0,9,670.334776
8.0,9,670.342262
11.0,8,670.439156
26.0,3,670.441156
14.0,7,670.446588
29.0,2,670.448588
-25.0,20,670.462198
17.0,6,670.467279
-46.0,27,670.486512
29.0,2,670.488517
-16.0,17,670.50069
23.0,4,670.50369
23.0,4,670.50669
-16.0,17,670.519001
20.0,5,670.522001
29.0,2,670.524
-28.0,21,670.54236
-118.0,51,670.589653
-22.0,19,670.606634
-10.0,15,670.620665
26.0,3,670.623675
-49.0,28,670.74559
2.0,11,670.753488
-55.0,30,670.776933
29.0,2,670.778355
5.0,10,670.785397
14.0,7,670.791217
-7.0,14,670.801237
-37.0,24,670.818687
26.0,3,670.82097
32.0,1,670.822299
2.0,11,670.83058
-300.0,100,670.902155
-43.0,26,670.922152
32.0,1,670.922152
-25.0,20,671.068301
-31.0,22,671.085303
26.0,3,671.087303
5.0,10,671.094813
23.0,4,671.097812
23.0,4,671.100827
-43.0,26,671.119082
2.0,11,671.126824
-43.0,26,671.145314
-13.0,16,671.157658
-172.0,69,671.206403
20.0,5,671.210406
11.0,8,671.215857
29.0,2,671.217858
11.0,8,671.22389
-13.0,16,671.235711
8.0,9,671.242052
17.0,6,671.246103
-7.0,14,671.35492
23.0,4,671.357916
-121.0,52,671.395746
14.0,7,671.400746
-10.0,15,671.411744
-73.0,36,671.438902
5.0,10,671.445909
2.0,11,671.453929
-7.0,14,671.463928
2.0,11,671.471926
32.0,1,671.47293
32.0,1,671.473934
-25.0,20,671.487927
-76.0,37,671.514433
-7.0,14,671.524446
32.0,1,671.524446
29.0,2,671.526455
5.0,10,671.614622
32.0,1,671.615622
20.0,5,671.618621
17.0,6,671.622621
-10.0,15,671.63367
29.0,2,671.63467
20.0,5,671.63867
20.0,5,671.642669
-61.0,32,671.664666
-34.0,23,671.681952
-34.0,23,671.697461
-19.0,18,671.710945
-148.0,61,671.754184
11.0,8,671.760185
-7.0,14,671.770182
14.0,7,671.775185
-145.0,60,671.906701
-106.0,47,671.944188
26.0,3,671.947202
26.0,3,671.949987
17.0,6,671.955804
14.0,7,671.96207
14.0,7,671.968497
-40.0,25,671.988066
-22.0,19,672.005505
14.0,7,672.0101
-46.0,27,672.027099
-118.0,51,672.058609
-19.0,18,672.069152
26.0,3,672.071152
26.0,3,672.073152
11.0,8,672.167329
26.0,3,672.170328
-1.0,12,672.178584
2.0,11,672.186672
32.0,1,672.186672
-154.0,63,672.231215
5.0,10,672.238243
26.0,3,672.240242
5.0,10,672.248241
23.0,4,672.251241
11.0,8,672.25624
-16.0,17,672.266239
14.0,7,672.270238
8.0,9,672.276242
-55.0,30,672.29775
32.0,1,672.29775
6.0,8,672.30375
-10.0,15,672.314787
14.0,7,672.319787
-7.0,14,672.329785
29.0,2,672.330785
11.0,8,672.336784
29.0,2,672.338784
-10.0,15,672.44286
17.0,6,672.446858
20.0,5,672.450857
-10.0,15,672.461855
2.0,11,672.469855
5.0,10,672.476858
8.0,9,672.482857
17.0,6,672.486857
2.0,11,672.495368
-22.0,19,672.508367
-4.0,13,672.518365
29.0,2,672.519365
32.0,1,672.520365
32.0,1,672.521369
23.0,4,672.524364
20.0,5,672.527364
-67.0,34,672.551682
14.0,7,672.556681
14.0,7,672.561681
-22.0,19,672.575685
-4.0,13,672.584684
23.0,4,672.58819
2.0,11,672.596195
8.0,9,672.603194
-49.0,28,672.71523
-79.0,38,672.744798
5.0,10,672.7526
-43.0,26,672.771964
-67.0,34,672.798146
11.0,8,672.804156
20.0,5,672.808155
-22.0,19,672.822153
14.0,7,672.827152
-22.0,19,672.841268
-4.0,13,672.850767
5.0,10,672.857766
-19.0,18,672.870904
20.0,5,672.873908
23.0,4,672.877908
20.0,5,672.880908
-31.0,22,672.897429
20.0,5,672.900435
-46.0,27,673.01036
26.0,3,673.013356
17.0,6,673.0175
26.0,3,673.01951
-10.0,15,673.030796
-34.0,23,673.047148
8.0,9,673.053182
20.0,5,673.057192
-19.0,18,673.070535
-43.0,26,673.090847
26.0,3,673.094169
23.0,4,673.097524
-19.0,18,673.112256
2.0,11,673.120542
-10.0,15,673.130897
-46.0,27,673.151339
-88.0,41,673.180658
-13.0,16,673.284607
11.0,8,673.290127
11.0,8,673.295968
2.0,11,673.304344
29.0,2,673.306346
32.0,1,673.307344
-16.0,17,673.31962
-132.0,54,673.358578
2.0,11,673.367586
-22.0,19,673.381598
20.0,5,673.384599
-34.0,23,673.401669
-25.0,20,673.417123
29.0,2,673.418123
14.0,7,673.423133
-106.0,47,673.460061
2.0,11,673.56613
-25.0,20,673.582132
23.0,4,673.585131
32.0,1,673.586131
11.0,8,673.592639
-40.0,25,673.611636
20.0,5,673.615636
-7.0,14,673.62623
-34.0,23,673.643714
-1.0,12,673.652733
23.0,4,673.654814
-31.0,22,673.670842
-94.0,43,673.701038
-19.0,18,673.715437
5.0,10,673.722435
2.0,11,673.731577
-10.0,15,673.743438
32.0,1,673.743438
20.0,5,673.747566
-22.0,19,673.857593
-82.0,39,673.887598
-10.0,15,673.898588
8.0,9,673.90519
-46.0,27,673.924231
2.0,11,673.931427
-34.0,23,673.94711
-1.0,12,673.956438
-19.0,18,673.96997
8.0,9,673.976971
29.0,2,673.977972
-16.0,17,673.990823
-1.0,12,674.000068
32.0,1,674.001067
11.0,8,674.00707
-82.0,39,674.036812
-175.0,70,674.295293
-7.0,14,674.306363
23.0,4,674.309713
8.0,9,674.31571
5.0,10,674.322893
-106.0,47,674.353359
14.0,7,674.357359
-1.0,12,674.363358
-58.0,31,674.380361
8.0,9,674.38436
32.0,1,674.38536
17.0,6,674.38836
32.0,1,674.38836
-28.0,21,674.399867
14.0,7,674.404966
8.0,9,674.409966
2.0,11,674.484736
-106.0,47,674.519317
26.0,3,674.521328
2.0,11,674.529364
-85.0,40,674.558258
-115.0,50,674.595011
-4.0,13,674.605113
29.0,2,674.606124
-28.0,21,674.622825
23.0,4,674.625113
20.0,5,674.629153
-172.0,69,674.770546
20.0,5,674.773548
-10.0,15,674.785071
-4.0,13,674.794758
23.0,4,674.797764
20.0,5,674.800764
20.0,5,674.805278
23.0,4,674.808281
26.0,3,674.810295
-55.0,30,674.831688
-4.0,13,674.841686
14.0,7,674.847049
-70.0,35,674.872284
14.0,7,674.877305
-16.0,17,674.889303
-22.0,19,674.903283
17.0,6,674.908283
-37.0,24,674.925281
-103.0,46,675.046349
26.0,3,675.049348
17.0,6,675.053348
-10.0,15,675.064074
17.0,6,675.069151
5.0,10,675.076654
-13.0,16,675.0924
11.0,8,675.097409
-21.0,17,675.109967
20.0,5,675.11398
5.0,10,675.121332
20.0,5,675.125332
11.0,8,675.13134
-10.0,15,675.142553
2.0,11,675.151554
-4.0,13,675.160593
11.0,8,675.166593
5.0,10,675.173593
-4.0,13,675.183604
8.0,9,675.188992
-7.0,14,675.200008
-1.0,12,675.208007
-13.0,16,675.220006
5.0,10,675.226381
8.0,9,675.319854
20.0,5,675.324335
-25.0,20,675.338505
-10.0,15,675.348977
14.0,7,675.353976
-4.0,13,675.363476
17.0,6,675.368475
20.0,5,675.371475
2.0,11,675.379491
-55.0,30,675.401001
-79.0,38,675.428443
17.0,6,675.432445
-4.0,13,675.441734
2.0,11,675.449733
-25.0,20,675.463745
29.0,2,675.465742
5.0,10,675.472741
29.0,2,675.473742
-4.0,13,675.482744
8.0,9,675.489744
26.0,3,675.491249
-52.0,29,675.60039
-7.0,14,675.610389
-28.0,21,675.626728
-19.0,18,675.640831
-124.0,53,675.679571
-16.0,17,675.691076
-13.0,16,675.702348
32.0,1,675.703348
-19.0,18,675.716376
11.0,8,675.722374
2.0,11,675.730373
-1.0,12,675.738372
8.0,9,675.745378
26.0,3,675.747371
20.0,5,675.750386
-10.0,15,675.761494
-25.0,20,675.867121
-70.0,35,675.892638
26.0,3,675.89564
8.0,9,675.901637
20.0,5,675.905761
-31.0,22,675.921899
5.0,10,675.928898
-16.0,17,675.94255
11.0,8,675.947549
-16.0,17,675.960563
20.0,5,675.964563
26.0,3,675.966566
-49.0,28,675.986566
17.0,6,675.990564
14.0,7,675.996075
14.0,7,676.001074
5.0,10,676.008073
29.0,2,676.010073
17.0,6,676.014072
-19.0,18,676.027071
23.0,4,676.030071
23.0,4,676.032529
5.0,10,676.040076
5.0,10,676.047076
-7.0,14,676.147745
23.0,4,676.150745
-1.0,12,676.159754
-37.0,24,676.176751
-37.0,24,676.193839
-61.0,32,676.216835
-79.0,38,676.243832
-49.0,28,676.264033
-79.0,38,676.291034
20.0,5,676.294545
2.0,11,676.302544
-19.0,18,676.314618
-27.0,19,676.427261
-97.0,44,676.460318
8.0,9,676.467318
2.0,11,676.475321
26.0,3,676.477321
26.0,3,676.48032
-112.0,49,676.515952
-16.0,17,676.527955
17.0,6,676.531954
32.0,1,676.532955
26.0,3,676.535686
5.0,10,676.543188
29.0,2,676.545187
-1.0,12,676.554186
-22.0,19,676.569056
17.0,6,676.573061
5.0,10,676.581059
23.0,4,676.584058
29.0,2,676.586058
-22.0,19,676.599565
32.0,1,676.600565
29.0,2,676.601565
23.0,4,676.604565
17.0,6,676.608574
-25.0,20,676.71141
20.0,5,676.71541
20.0,5,676.71841
-49.0,28,676.738874
-22.0,19,676.752879
-229.0,88,676.824153
23.0,4,676.828148
-79.0,38,676.856157
26.0,3,676.858447
17.0,6,676.863446
20.0,5,676.867445
-31.0,22,676.883448
-7.0,14,676.894966
20.0,5,676.898967
23.0,4,676.997813
8.0,9,677.004815
8.0,9,677.012192
-46.0,27,677.031478
29.0,2,677.033477
17.0,6,677.037477
-25.0,20,677.052639
23.0,4,677.05564
-73.0,36,677.079669
20.0,5,677.083668
23.0,4,677.085668
23.0,4,677.088669
-85.0,40,677.118173
32.0,1,677.118173
14.0,7,677.124173
11.0,8,677.130203
-46.0,27,677.1492
5.0,10,677.156785
26.0,3,677.158784
8.0,9,677.165663
5.0,10,677.172745
-1.0,12,677.274903
23.0,4,677.277907
23.0,4,677.280906
14.0,7,677.285906
-13.0,16,677.298414
11.0,8,677.304413
11.0,8,677.309412
23.0,4,677.312412
26.0,3,677.315411
-109.0,48,677.349906
-7.0,14,677.359905
-82.0,39,677.388673
32.0,1,677.389673
26.0,3,677.391684
5.0,10,677.399199
14.0,7,677.404198
20.0,5,677.408198
-52.0,29,677.429149
2.0,11,677.437148
-13.0,16,677.449362
-25.0,20,677.571262
-31.0,22,677.590186
-1.0,12,677.600214
29.0,2,677.602212
-61.0,32,677.628831
29.0,2,677.629831
20.0,5,677.633869
29.0,2,677.634868
29.0,2,677.636868
-100.0,45,677.674721
-10.0,15,677.688225
-13.0,16,677.702327
8.0,9,677.709412
29.0,2,677.711407
-4.0,13,677.721411
29.0,2,677.722475
29.0,2,677.724468
32.0,1,677.725468
23.0,4,677.728467
20.0,5,677.732605
-1.0,12,677.74208
-37.0,24,677.760092
8.0,9,677.767675
14.0,7,677.772676
14.0,7,677.776673
-10.0,15,677.886153
-31.0,22,677.902592
11.0,8,677.908879
29.0,2,677.910879
17.0,6,677.915081
5.0,10,677.923082
32.0,1,677.92408
-31.0,22,677.939879
26.0,3,677.942321
-64.0,33,677.971567
-76.0,37,678.009749
-55.0,30,678.034726
23.0,4,678.038232
-25.0,20,678.053042
-115.0,50,678.185061
29.0,2,678.186061
-73.0,36,678.213301
-124.0,53,678.254112
-19.0,18,678.268438
-34.0,23,678.285828
-4.0,13,678.295577
-43.0,26,678.315084
23.0,4,678.318096
14.0,7,678.323519
-55.0,30,678.346368
32.0,1,678.347367
-37.0,24,678.364443
-106.0,47,678.488883
32.0,1,678.490082
-13.0,16,678.501698
20.0,5,678.505181
20.0,5,678.509181
2.0,11,678.51718
5.0,10,678.524245
26.0,3,678.526245
-190.0,75,678.583159
17.0,6,678.588784
-10.0,15,678.602744
8.0,9,678.612852
-4.0,13,678.625053
5.0,10,678.632272
17.0,6,678.637479
-4.0,13,678.647969
29.0,2,678.649969
-7.0,14,678.659968
-19.0,18,678.760604
-43.0,26,678.779733
-10.0,15,678.790854
26.0,3,678.793356
26.0,3,678.794362
23.0,4,678.797666
32.0,1,678.798666
-43.0,26,678.817888
-4.0,13,678.827952
-19.0,18,678.840705
-4.0,13,678.850783
17.0,6,678.854782
-64.0,33,678.879191
23.0,4,678.881634
26.0,3,678.884139
2.0,11,678.892509
23.0,4,678.895022
-10.0,15,678.90616
29.0,2,678.908164
5.0,10,678.915173
20.0,5,678.918172
29.0,2,678.920173
-106.0,47,679.046619
-94.0,43,679.077769
-34.0,23,679.09435
32.0,1,679.09435
14.0,7,679.099681
11.0,8,679.10568
-1.0,12,679.114117
-10.0,15,679.125125
-94.0,43,679.156121
-43.0,26,679.174166
8.0,9,679.181171
32.0,1,679.18217
-37.0,24,679.199101
8.0,9,679.205101
-22.0,19,679.313456
14.0,7,679.319711
32.0,1,679.319711
26.0,3,679.322713
-25.0,20,679.336712
2.0,11,679.344727
-106.0,47,679.380054
23.0,4,679.383054
-181.0,72,679.436156
-4.0,13,679.445513
17.0,6,679.449516
2.0,11,679.457613
8.0,9,679.463612
-88.0,41,679.49419
-25.0,20,679.596768
-49.0,28,679.614021
-52.0,29,679.634494
26.0,3,679.636496
26.0,3,679.638964
-141.0,57,679.680898
-7.0,14,679.690901
-4.0,13,679.700409
14.0,7,679.705409
-46.0,27,679.722406
29.0,2,679.723406
-31.0,22,679.736404
-22.0,19,679.750413
-22.0,19,679.764559
20.0,5,679.858157
26.0,3,679.860157
-46.0,27,679.879279
-7.0,14,679.88929
23.0,4,679.892776
29.0,2,679.894291
-13.0,16,679.906432
32.0,1,679.907433
2.0,11,679.915429
-97.0,44,679.950875
-55.0,30,679.979421
-31.0,22,679.999759
-67.0,34,680.033203
-121.0,52,680.191918
26.0,3,680.195454
-40.0,25,680.217095
29.0,2,680.218522
-1.0,12,680.229635
32.0,1,680.230634
11.0,8,680.237468
17.0,6,680.242527
17.0,6,680.246794
23.0,4,680.25054
-7.0,14,680.261816
14.0,7,680.267257
17.0,6,680.273557
26.0,3,680.27692
17.0,6,680.281337
-31.0,22,680.301771
-1.0,12,680.314179
8.0,9,680.321739
14.0,7,680.327821
32.0,1,680.32882
-3.0,11,680.337206
17.0,6,680.342641
-37.0,24,680.361095
-4.0,13,680.370534
17.0,6,680.376217
-22.0,19,680.394747
17.0,6,680.401002
23.0,4,680.404014
-28.0,21,680.51935
-70.0,35,680.544649
-100.0,45,680.578988
-4.0,13,680.58826
20.0,5,680.59159
-13.0,16,680.603645
-28.0,21,680.618251
26.0,3,680.62138
29.0,2,680.622428
23.0,4,680.625426
8.0,9,680.632425
-73.0,36,680.659556
-22.0,19,680.673809
20.0,5,680.678008
29.0,2,680.679017
32.0,1,680.680018
-106.0,47,680.826072
-93.0,41,680.858454
-1.0,12,680.867453
-19.0,18,680.88135
-19.0,18,680.893771
-1.0,12,680.903279
-10.0,15,680.913889
-106.0,47,680.947961
-16.0,17,680.960957
17.0,6,680.965971
11.0,8,680.971643
23.0,4,680.974654
